skill,call_time,count(*)
7027,11:12:00,2
7027,11:12:02,1
7027,11:12:04,1
7027,11:12:09,2
7027,11:12:10,1
7027,11:12:15,2
7027,11:12:16,2
7027,11:12:18,4
7027,11:12:20,3
7027,11:12:22,1
7027,11:12:23,1
7027,11:12:26,2
7027,11:12:27,1
7027,11:12:29,1
7027,11:12:30,2
7027,11:12:32,2
7027,11:12:35,2
7027,11:12:36,1
7027,11:12:38,1
7027,11:12:41,1
7027,11:12:47,5
7027,11:12:48,3
7027,11:12:49,2
7027,11:12:50,2
7027,11:12:57,5
7027,11:13:01,3
7027,11:13:02,1
7027,11:13:04,2
7027,11:13:11,6
7027,11:13:14,3
7027,11:13:15,1
7027,11:13:16,1
7027,11:13:20,2
7027,11:13:25,2
7027,11:13:28,4
7027,11:13:29,4
7027,11:13:30,1
7027,11:13:35,3
7027,11:13:36,1
7027,11:13:37,3
7027,11:13:43,3
7027,11:13:46,1
7027,11:13:47,2
7027,11:13:54,5
7027,11:13:55,2
7027,11:13:57,1
7027,11:13:58,1
7027,11:14:03,3
7027,11:14:05,2
7027,11:14:07,3
7027,11:14:08,1
7027,11:14:12,3
7027,11:14:13,1
7027,11:14:17,7
7027,11:14:19,1
7027,11:14:20,1
7027,11:14:23,2
7027,11:14:24,3
7027,11:14:25,1
7027,11:14:26,2
7027,11:14:28,4
7027,11:14:29,2
7027,11:14:32,5
7027,11:14:35,5
7027,11:14:42,2
7027,11:14:43,1
7027,11:14:45,2
7027,11:14:51,5
7027,11:14:52,2
7027,11:14:55,3
7027,11:14:56,1
7027,11:14:57,2
7027,11:14:58,1
7027,11:14:59,3
7027,11:15:01,2
7027,11:15:06,5
7027,11:15:07,1
7027,11:15:08,3
7027,11:15:13,2
7027,11:15:15,1
7027,11:15:16,2
7027,11:15:18,2
7027,11:15:20,2
7027,11:15:22,1
7027,11:15:26,3
7027,11:15:27,2
7027,11:15:29,3
7027,11:15:30,1
7027,11:15:35,3
7027,11:15:40,6
7027,11:15:41,1
7027,11:15:42,4
7027,11:15:47,1
7027,11:15:49,1
7027,11:15:51,1
7027,11:15:52,2
7027,11:15:53,2
7027,11:15:54,1
7027,11:15:58,3
7027,11:16:01,2
7027,11:16:04,4
7027,11:16:08,2
7027,11:16:14,6
7027,11:16:21,7
7027,11:16:23,1
7027,11:16:25,2
7027,11:16:26,1
7027,11:16:30,2
7027,11:16:34,1
7027,11:16:36,2
7027,11:16:39,1
7027,11:16:44,1
7027,11:16:45,1
7027,11:16:46,1
7027,11:16:47,1
7027,11:16:48,1
7027,11:16:54,3
7027,11:16:56,2
7027,11:16:58,8
7027,11:16:59,1
7027,11:17:01,1
7027,11:17:05,2
7027,11:17:06,1
7027,11:17:08,1
7027,11:17:10,2
7027,11:17:11,2
7027,11:17:16,1
7027,11:17:22,2
7027,11:17:23,1
7027,11:17:26,1
7027,11:17:32,5
7027,11:17:33,1
7027,11:17:35,3
7027,11:17:36,1
7027,11:17:39,1
7027,11:17:44,3
7027,11:17:45,3
7027,11:17:48,2
7027,11:17:49,1
7027,11:17:53,1
7027,11:17:54,2
7027,11:17:55,1
7027,11:17:56,2
7027,11:17:58,4
7027,11:18:00,3
7027,11:18:09,2
7027,11:18:10,1
7027,11:18:11,1
7027,11:18:12,2
7027,11:18:13,1
7027,11:18:17,3
7027,11:18:24,5
7027,11:18:25,2
7027,11:18:30,2
7027,11:18:31,6
7027,11:18:32,1
7027,11:18:33,2
7027,11:18:37,4
7027,11:18:38,2
7027,11:18:39,2
7027,11:18:40,2
7027,11:18:42,2
7027,11:18:47,5
7027,11:18:48,2
7027,11:18:50,6
7027,11:18:51,2
7027,11:18:52,1
7027,11:18:53,1
7027,11:18:58,1
7027,11:18:59,1
7027,11:19:00,3
7027,11:19:03,3
7027,11:19:04,1
7027,11:19:06,2
7027,11:19:07,1
7027,11:19:09,5
7027,11:19:11,1
7027,11:19:13,2
7027,11:19:20,3
7027,11:19:24,2
7027,11:19:31,8
7027,11:19:35,3
7027,11:19:41,2
7027,11:19:42,1
7027,11:19:45,1
7027,11:19:47,3
7027,11:19:52,5
7027,11:19:53,2
7027,11:20:03,5
7027,11:20:10,4
7027,11:20:20,2
7027,11:20:24,3
7027,11:20:25,1
7027,11:20:26,1
7027,11:20:28,1
7027,11:20:34,4
7027,11:20:35,2
7027,11:20:37,2
7027,11:20:41,5
7027,11:20:42,1
7027,11:20:45,1
7027,11:20:47,1
7027,11:20:48,1
7027,11:20:51,2
7027,11:20:53,1
7027,11:20:54,1
7027,11:20:58,2
7027,11:21:01,2
7027,11:21:02,3
7027,11:21:04,1
7027,11:21:05,1
7027,11:21:10,4
7027,11:21:12,2
7027,11:21:19,7
7027,11:21:22,2
7027,11:21:28,9
7027,11:21:31,1
7027,11:21:32,1
7027,11:21:35,1
7027,11:21:40,1
7027,11:21:43,2
7027,11:21:46,3
7027,11:21:51,2
7027,11:21:53,2
7027,11:21:54,1
7027,11:21:55,1
7027,11:21:56,1
7027,11:21:57,1
7027,11:22:06,5
7027,11:22:08,2
7027,11:22:09,1
7027,11:22:11,2
7027,11:22:12,2
7027,11:22:13,1
7027,11:22:18,2
7027,11:22:22,1
7027,11:22:23,1
7027,11:22:25,4
7027,11:22:29,2
7027,11:22:30,2
7027,11:22:35,2
7027,11:22:42,4
7027,11:22:44,3
7027,11:22:46,1
7027,11:22:47,3
7027,11:22:50,3
7027,11:22:56,4
7027,11:22:57,3
7027,11:22:58,3
7027,11:23:00,2
7027,11:23:02,2
7027,11:23:09,2
7027,11:23:11,1
7027,11:23:13,1
7027,11:23:18,4
7027,11:23:20,2
7027,11:23:22,3
7027,11:23:23,3
7027,11:23:24,2
7027,11:23:26,2
7027,11:23:27,1
7027,11:23:28,1
7027,11:23:36,7
7027,11:23:37,1
7027,11:23:41,1
7027,11:23:45,2
7027,11:23:46,1
7027,11:23:50,1
7027,11:23:51,1
7027,11:23:55,5
7027,11:24:01,6
7027,11:24:04,2
7027,11:24:05,2
7027,11:24:06,2
7027,11:24:09,4
7027,11:24:11,1
7027,11:24:12,3
7027,11:24:15,3
7027,11:24:16,1
7027,11:24:17,2
7027,11:24:19,3
7027,11:24:20,3
7027,11:24:21,2
7027,11:24:22,2
7027,11:24:23,2
7027,11:24:27,1
7027,11:24:29,2
7027,11:24:37,1
7027,11:24:38,2
7027,11:24:48,1
7027,11:24:49,5
7027,11:24:51,2
7027,11:24:53,1
7027,11:24:54,4
7027,11:25:02,2
7027,11:25:03,2
7027,11:25:05,2
7027,11:25:09,1
7027,11:25:11,1
7027,11:25:12,2
7027,11:25:13,1
7027,11:25:16,1
7027,11:25:21,2
7027,11:25:25,4
7027,11:25:27,2
7027,11:25:30,2
7027,11:25:32,2
7027,11:25:37,3
7027,11:25:40,2
7027,11:25:43,2
7027,11:25:44,1
7027,11:25:45,1
7027,11:25:48,3
7027,11:25:51,3
7027,11:25:53,2
7027,11:26:02,4
7027,11:26:04,3
7027,11:26:06,1
7027,11:26:08,1
7027,11:26:09,1
7027,11:26:11,3
7027,11:26:13,2
7027,11:26:15,3
7027,11:26:16,1
7027,11:26:17,1
7027,11:26:25,5
7027,11:26:27,2
7027,11:26:34,2
7027,11:26:38,2
7027,11:26:39,2
7027,11:26:42,2
7027,11:26:45,3
7027,11:26:48,4
7027,11:26:51,4
7027,11:26:52,1
7027,11:26:55,3
7027,11:26:56,2
7027,11:26:59,2
7027,11:27:03,4
7027,11:27:10,2
7027,11:27:12,2
7027,11:27:13,1
7027,11:27:20,3
7027,11:27:22,1
7027,11:27:25,2
7027,11:27:26,3
7027,11:27:28,4
7027,11:27:31,3
7027,11:27:33,4
7027,11:27:35,3
7027,11:27:36,1
7027,11:27:39,3
7027,11:27:43,3
7027,11:27:44,2
7027,11:27:47,2
7027,11:27:48,1
7027,11:27:58,2
7027,11:28:01,3
7027,11:28:06,4
7027,11:28:10,3
7027,11:28:11,1
7027,11:28:12,1
7027,11:28:19,4
7027,11:28:23,3
7027,11:28:24,2
7027,11:28:30,2
7027,11:28:33,2
7027,11:28:35,1
7027,11:28:36,1
7027,11:28:44,3
7027,11:28:46,1
7027,11:28:50,1
7027,11:28:57,1
7027,11:29:01,2
7027,11:29:02,1
7027,11:29:07,3
7027,11:29:12,1
7027,11:29:18,1
7027,11:29:24,1
7027,11:29:28,5
7027,11:29:29,1
7027,11:29:37,3
7027,11:29:45,4
7027,11:29:46,2
7027,11:29:51,3
7027,11:29:53,1
7027,11:29:54,1
7027,11:30:02,3
7027,11:30:13,3
7027,11:30:17,2
7027,11:30:20,2
7027,11:30:24,3
7027,11:30:31,5
7027,11:30:34,2
7027,11:30:35,1
7027,11:30:38,1
7027,11:30:39,1
7027,11:30:40,1
7027,11:30:44,1
7027,11:30:51,1
7027,11:30:55,1
7027,11:30:58,2
7027,11:31:04,2
7027,11:31:05,1
7027,11:31:07,2
7027,11:31:12,3
7027,11:31:15,3
7027,11:31:18,2
7027,11:31:20,2
7027,11:31:21,3
7027,11:31:31,1
7027,11:31:39,1
7027,11:31:40,1
7027,11:31:50,5
7027,11:32:01,5
7027,11:32:09,2
7027,11:32:11,2
7027,11:32:22,3
7027,11:32:27,3
7027,11:32:33,1
7027,11:32:38,1
7027,11:32:49,1
7027,11:32:56,1
7027,11:33:00,2
7027,11:33:11,1
7027,11:33:16,2
7027,11:33:33,1
7027,11:33:39,1
7027,11:33:47,1
7027,11:33:49,1
7027,11:33:54,1
7027,11:33:59,1
7027,11:34:10,2
7027,11:34:16,2
7027,11:34:25,1
7027,11:34:33,1
7027,11:34:40,2
7027,11:34:44,1
7027,11:34:54,1
7027,11:35:02,2
7027,11:35:13,1
7027,11:35:17,1
7027,11:35:19,1
7027,11:35:28,2
7027,11:35:41,1
7027,11:35:42,1
7027,11:35:52,1
7027,11:35:58,2
7027,11:36:02,1
7027,11:36:09,1
7027,11:36:20,2
7027,11:36:31,1
7027,11:36:33,1
7027,11:36:43,1
7027,11:36:45,1
7027,11:36:54,2
7027,11:36:56,1
7027,11:37:04,1
7027,11:37:07,2
7027,11:37:14,1
7027,11:37:16,1
7027,11:37:23,1
7027,11:37:26,1
7027,11:37:37,1
7027,11:37:48,2
7027,11:37:58,4
7027,11:38:01,1
7027,11:38:07,2
7027,11:38:18,3
7027,11:38:29,4
7027,11:38:41,1
7027,11:38:51,2
7027,11:39:09,2
7027,11:39:13,1
7027,11:39:20,1
7027,11:39:26,2
7027,11:39:27,1
7027,11:39:31,1
7027,11:39:38,2
7027,11:39:42,1
7027,11:40:01,1
7027,11:40:04,1
7027,11:40:12,1
7027,11:40:13,1
7027,11:40:20,2
7027,11:40:24,2
7027,11:40:35,2
7027,11:40:48,2
7027,11:40:57,2
7027,11:41:00,1
7027,11:41:07,1
7027,11:41:18,1
7027,11:41:21,1
7027,11:41:32,1
7027,11:41:43,2
7027,11:41:54,1
7027,11:42:04,1
7027,11:42:08,1
7027,11:42:09,2
7027,11:42:11,1
7027,11:42:20,1
7027,11:42:21,1
7027,11:42:43,1
7027,11:42:48,2
7027,11:42:55,1
7027,11:42:57,1
7027,11:43:02,1
7027,11:43:06,1
7027,11:43:13,1
7027,11:43:17,2
7027,11:43:18,1
7027,11:43:28,2
7027,11:43:33,2
7027,11:43:40,2
7027,11:43:51,2
7027,11:44:01,2
7027,11:44:06,1
7027,11:44:11,2
7027,11:44:17,1
7027,11:44:42,1
7027,11:44:50,2
7027,11:44:51,1
7027,11:45:01,1
7027,11:45:12,1
7027,11:45:15,1
7027,11:45:23,1
7027,11:45:26,1
7027,11:45:29,1
7027,11:45:31,1
7027,11:45:32,1
7027,11:45:42,2
7027,11:45:44,2
7027,11:45:53,2
7027,11:46:03,3
7027,11:46:13,1
7027,11:46:15,1
7027,11:46:23,1
7027,11:46:34,2
7027,11:46:35,1
7027,11:46:46,1
7027,11:47:07,1
7027,11:47:09,1
7027,11:47:14,2
7027,11:47:23,1
7027,11:47:32,1
7027,11:47:36,3
7027,11:47:45,2
7027,11:47:56,1
7027,11:47:59,1
7027,11:48:04,1
7027,11:48:15,1
7027,11:48:21,2
7027,11:48:22,1
7027,11:48:26,1
7027,11:48:33,1
7027,11:48:55,1
7027,11:48:59,2
7027,11:49:03,2
7027,11:49:06,1
7027,11:49:09,1
7027,11:49:14,1
7027,11:49:17,1
7027,11:49:25,1
7027,11:49:28,2
7027,11:49:30,1
7027,11:49:39,2
7027,11:49:48,2
7027,11:50:03,1
7027,11:50:10,1
7027,11:50:45,1
7027,11:50:46,1
7027,11:51:01,1
7027,11:51:04,2
7027,11:51:06,1
7027,11:51:18,1
7027,11:51:19,1
7027,11:51:28,2
7027,11:51:39,2
7027,11:51:45,1
7027,11:51:52,1
7027,11:51:53,1
7027,11:52:03,1
7027,11:52:10,1
7027,11:52:15,1
7027,11:52:16,1
7027,11:52:26,1
7027,11:52:37,2
7027,11:52:40,1
7027,11:52:49,1
7027,11:53:00,1
7027,11:53:22,2
7027,11:53:36,1
7027,11:53:59,1
7027,11:54:16,1
7027,11:54:32,1
7027,11:54:48,1
7027,11:54:56,1
7027,11:55:27,1
7027,11:55:50,1
7027,11:55:59,1
7027,11:56:10,1
7027,11:56:37,1
7027,11:56:48,1
7027,11:56:51,1
7027,11:57:09,2
7027,11:57:13,1
7027,11:57:24,1
7027,11:57:42,1
7027,11:57:54,1
7027,11:57:56,1
7027,11:57:58,1
7027,11:58:09,1
7027,11:58:18,1
7027,11:58:28,1
7027,11:58:35,1
7027,11:58:46,2
7027,11:58:57,1
7027,11:59:04,1
7027,11:59:08,1
7027,11:59:22,1
7027,11:59:23,1
7027,11:59:31,1
7027,11:59:42,1
7027,11:59:46,2
7027,11:59:48,1
7027,11:59:50,1
7027,11:59:55,1
7027,12:00:01,1
7027,12:00:06,2
7027,12:00:24,4
7027,12:00:27,1
7027,12:00:36,1
7027,12:00:37,1
7027,12:00:47,1
7027,12:00:58,1
7027,12:01:09,1
7027,12:01:23,1
7027,12:01:32,1
7027,12:01:37,1
7027,12:01:43,1
7027,12:01:47,1
7027,12:01:54,2
7027,12:02:05,2
7027,12:02:13,1
7027,12:02:24,2
7027,12:02:26,1
7027,12:02:30,1
7027,12:02:31,2
7027,12:02:41,3
7027,12:02:52,1
7027,12:03:03,1
7027,12:03:11,1
7027,12:03:12,1
7027,12:03:18,1
7027,12:03:37,1
7027,12:03:46,1
7027,12:03:47,1
7027,12:03:48,1
7027,12:03:55,2
7027,12:04:06,1
7027,12:04:17,1
7027,12:04:23,1
7027,12:04:28,1
7027,12:04:34,1
7027,12:04:40,2
7027,12:05:12,1
7027,12:05:17,3
7027,12:05:20,1
7027,12:05:29,1
7027,12:05:50,1
7027,12:05:53,2
7027,12:06:02,3
7027,12:06:04,1
7027,12:06:15,3
7027,12:06:40,1
7027,12:06:48,1
7027,12:06:49,1
7027,12:06:54,1
7027,12:07:16,1
7027,12:07:22,1
7027,12:07:33,1
7027,12:07:39,1
7027,12:07:42,1
7027,12:08:12,1
7027,12:08:23,1
7027,12:08:44,1
7027,12:08:45,1
7027,12:09:06,1
7027,12:09:35,1
7027,12:09:43,2
7027,12:10:02,2
7027,12:10:12,1
7027,12:10:26,1
7027,12:10:42,1
7027,12:10:46,1
7027,12:11:04,1
7027,12:11:19,1
7027,12:12:06,1
7027,12:12:55,1
7027,12:13:03,1
7027,12:13:11,1
7027,12:13:21,2
7027,12:13:32,1
7027,12:13:33,1
7027,12:13:43,1
7027,12:13:50,2
7027,12:13:56,1
7027,12:14:06,1
7027,12:14:13,1
7027,12:14:24,2
7027,12:14:40,1
7027,12:14:47,1
7027,12:14:58,1
7027,12:15:08,1
7027,12:15:15,1
7027,12:15:16,1
7027,12:15:26,2
7027,12:15:48,1
7027,12:15:51,1
7027,12:16:00,1
7027,12:16:09,1
7027,12:16:13,1
7027,12:16:20,1
7027,12:16:23,1
7027,12:16:34,2
7027,12:16:56,1
7027,12:17:12,1
7027,12:17:13,1
7027,12:17:18,1
7027,12:17:24,1
7027,12:17:25,1
7027,12:17:35,1
7027,12:17:46,1
7027,12:19:15,1
7027,12:19:49,1
7027,12:21:04,1
7027,12:21:39,1
7027,12:21:46,1
7027,12:21:57,1
7027,12:22:08,1
7027,12:22:45,1
7027,12:22:56,1
7027,12:23:33,1
7027,12:23:40,1
7027,12:24:13,1
7027,12:24:24,1
7027,12:25:06,1
7027,12:25:17,1
7027,12:26:04,1
7027,12:27:20,1
7027,12:28:02,1
7027,12:28:14,1
7027,12:30:12,1
7027,12:30:49,1
7027,12:30:59,1
7027,12:31:29,2
7027,12:31:51,1
7027,12:31:52,1
7027,12:32:13,1
7027,12:32:24,1
7027,12:32:51,1
7027,12:33:21,1
7027,12:33:50,1
7027,12:34:08,1
7027,12:34:52,1
7027,12:35:09,1
7027,12:35:47,1
7027,12:36:23,1
7027,12:36:37,1
7027,12:36:45,1
7027,12:37:18,1
7027,12:37:31,1
7027,12:37:51,1
7027,12:38:24,1
7027,12:38:40,1
7027,12:39:13,1
7027,12:39:45,1
7027,12:40:18,1
7027,13:39:19,1
7027,13:39:38,1
7027,13:40:00,1
7027,13:40:30,1
7027,13:40:47,1
7027,13:41:25,1
7027,13:43:18,1
7027,13:43:35,1
7027,13:43:46,1
7027,13:43:57,1
7027,13:44:08,1
7027,13:44:47,1
7027,13:45:30,1
7027,13:47:49,1
7027,13:50:28,1
7027,13:51:08,1
7027,13:51:19,1
7027,13:53:20,1
7027,13:54:26,1
7027,13:54:53,1
7027,13:55:26,1
7027,13:55:36,1
7027,13:55:44,1
7027,13:55:48,1
7027,13:55:53,1
7027,13:56:04,1
7027,13:56:10,1
7027,13:56:15,1
7027,13:56:43,1
7027,13:56:53,1
7027,13:57:15,1
7027,13:58:00,1
7027,13:58:04,1
7027,13:58:08,1
7027,13:58:20,1
7027,13:58:42,2
7027,14:00:27,1
7027,14:00:49,1
7027,14:00:56,1
7027,14:01:42,1
7027,14:02:03,1
7027,14:02:14,1
7027,14:02:51,1
7027,14:02:55,1
7027,14:03:13,1
7027,14:03:24,1
7027,14:03:39,1
7027,14:04:12,1
7027,14:04:15,1
7027,14:04:48,1
7027,14:04:58,1
7027,14:05:22,1
7027,14:05:33,1
7027,14:05:45,1
7027,14:06:17,1
7027,14:06:58,1
7027,14:07:36,2
7027,14:07:55,2
7027,14:08:04,1
7027,14:08:09,1
7027,14:08:31,1
7027,14:08:48,1
7027,14:08:50,1
7027,14:10:09,1
7027,14:10:11,1
7027,14:10:19,1
7027,14:10:22,1
7027,14:10:40,1
7027,14:10:45,1
7027,14:10:52,1
7027,14:11:07,1
7027,14:11:12,1
7027,14:11:46,1
7027,14:11:57,1
7027,14:12:07,1
7027,14:13:18,1
7027,14:13:23,1
7027,14:13:24,1
7027,14:13:56,1
7027,14:13:57,1
7027,14:14:18,1
7027,14:14:21,1
7027,14:14:31,2
7027,14:14:46,1
7027,14:14:53,1
7027,14:15:16,1
7027,14:15:26,1
7027,14:15:37,1
7027,14:15:38,1
7027,14:17:18,1
7027,14:18:01,1
7027,14:18:23,1
7027,14:18:44,1
7027,14:18:55,1
7027,14:18:57,1
7027,14:18:58,1
7027,14:19:08,2
7027,14:19:19,1
7027,14:19:26,2
7027,14:19:37,1
7027,14:19:46,1
7027,14:20:22,1
7027,14:20:28,1
7027,14:21:01,1
7027,14:21:06,1
7027,14:21:14,1
7027,14:21:24,1
7027,14:21:35,1
7027,14:21:47,1
7027,14:22:04,1
7027,14:23:48,1
7027,14:24:21,1
7027,14:24:43,1
7027,14:25:02,1
7027,14:25:13,1
7027,14:25:24,1
7027,14:26:21,1
7027,14:26:28,1
7027,14:26:39,1
7027,14:27:12,1
7027,14:27:40,1
7027,14:27:42,1
7027,14:27:51,1
7027,14:28:15,1
7027,14:28:35,1
7027,14:28:57,1
7027,14:28:59,1
7027,14:29:06,1
7027,14:29:17,1
7027,14:29:39,1
7027,14:30:16,1
7027,14:30:49,1
7027,14:31:11,1
7027,14:31:41,1
7027,14:31:52,1
7027,14:32:25,2
7027,14:32:58,1
7027,14:33:03,1
7027,14:33:32,1
7027,14:33:42,1
7027,14:34:04,1
7027,14:34:11,2
7027,14:34:27,1
7027,14:34:49,1
7027,14:34:56,1
7027,14:35:17,1
7027,14:35:20,1
7027,14:35:29,1
7027,14:35:46,1
7027,14:36:26,2
7027,14:36:48,1
7027,14:37:21,1
7027,14:37:43,1
7027,14:38:55,1
7027,14:39:01,1
7027,14:39:22,1
7027,14:39:33,1
7027,14:40:01,1
7027,14:40:04,1
7027,14:40:23,2
7027,14:40:34,1
7027,14:40:41,1
7027,14:40:59,1
7027,14:41:07,1
7027,14:41:18,1
7027,14:41:29,1
7027,14:41:47,2
7027,14:41:58,1
7027,14:42:04,1
7027,14:42:35,1
7027,14:42:46,1
7027,14:43:08,1
7027,14:43:18,1
7027,14:43:32,1
7027,14:43:33,1
7027,14:44:05,2
7027,14:44:16,1
7027,14:45:31,1
7027,14:45:38,1
7027,14:45:45,1
7027,14:45:55,1
7027,14:48:39,1
7027,14:48:55,1
7027,14:49:01,1
7027,14:49:34,1
7027,14:49:39,1
7027,14:50:12,1
7027,14:51:23,1
7027,14:51:24,1
7027,14:51:46,1
7027,14:52:08,1
7027,14:52:30,2
7027,14:52:42,1
7027,14:53:09,1
7027,14:53:20,1
7027,14:53:21,1
7027,14:53:42,1
7027,14:53:43,1
7027,14:53:45,1
7027,14:53:54,1
7027,14:54:07,1
7027,14:54:16,1
7027,14:54:27,1
7027,14:54:33,1
7027,14:54:40,1
7027,14:54:52,2
7027,14:55:34,1
7027,14:56:09,1
7027,14:57:01,1
7027,14:57:34,2
7027,14:57:56,1
7027,14:58:08,1
7027,14:58:18,1
7027,14:58:25,1
7027,14:58:32,1
7027,14:58:51,1
7027,14:59:02,1
7027,14:59:39,1
7027,14:59:46,1
7027,15:00:19,1
7027,15:00:54,2
7027,15:02:23,1
7027,15:02:33,1
7027,15:02:55,1
7027,15:03:37,1
7027,15:04:44,1
7027,15:04:54,1
7027,15:05:16,1
7027,15:05:31,1
7027,15:06:10,1
7027,15:06:32,2
7027,15:06:43,1
7027,15:06:54,1
7027,15:07:27,1
7027,15:07:28,1
7027,15:07:38,1
7027,15:07:41,1
7027,15:08:01,1
7027,15:08:12,1
7027,15:08:14,1
7027,15:08:24,1
7027,15:09:34,1
7027,15:09:49,1
7027,15:10:11,1
7027,15:10:22,1
7027,15:10:25,1
7027,15:10:44,1
7027,15:10:47,1
7027,15:11:17,1
7027,15:11:43,1
7027,15:12:05,1
7027,15:13:14,1
7027,15:14:49,1
7027,15:15:11,1
7027,15:15:34,1
7027,15:16:55,1
7027,15:17:25,1
7027,15:17:40,1
7027,15:18:02,2
7027,15:18:07,1
7027,15:18:19,1
7027,15:18:41,1
7027,15:18:54,1
7027,15:19:31,2
7027,15:19:44,1
7027,15:19:53,1
7027,15:20:04,2
7027,15:20:15,1
7027,15:20:26,1
7027,15:20:37,1
7027,15:20:48,1
7027,15:20:49,1
7027,15:21:03,1
7027,15:21:14,1
7027,15:21:25,1
7027,15:21:36,2
7027,15:21:47,1
7027,15:21:52,1
7027,15:21:58,1
7027,15:22:14,1
7027,15:22:20,1
7027,15:22:21,1
7027,15:22:31,1
7027,15:22:42,1
7027,15:23:06,1
7027,15:23:16,2
7027,15:23:27,1
7027,15:23:45,1
7027,15:23:50,1
7027,15:24:36,1
7027,15:24:57,1
7027,15:25:06,2
7027,15:25:16,1
7027,15:25:21,1
7027,15:25:28,1
7027,15:25:33,1
7027,15:25:50,1
7027,15:26:06,1
7027,15:26:12,2
7027,15:27:19,1
7027,15:28:03,1
7027,15:29:02,1
7027,15:29:20,2
7027,15:29:42,1
7027,15:29:47,1
7027,15:29:58,1
7027,15:30:26,1
7027,15:30:27,1
7027,15:30:37,1
7027,15:30:48,1
7027,15:30:50,1
7027,15:30:55,1
7027,15:31:01,1
7027,15:31:12,1
7027,15:31:18,1
7027,15:31:22,2
7027,15:31:27,2
7027,15:31:28,1
7027,15:31:30,1
7027,15:31:39,1
7027,15:31:51,1
7027,15:32:01,2
7027,15:32:02,1
7027,15:32:24,1
7027,15:32:30,2
7027,15:32:41,1
7027,15:32:45,2
7027,15:32:49,1
7027,15:32:55,1
7027,15:32:57,1
7027,15:32:58,2
7027,15:33:08,2
7027,15:33:09,1
7027,15:33:12,1
7027,15:33:20,1
7027,15:33:23,1
7027,15:33:34,3
7027,15:33:45,1
7027,15:33:48,2
7027,15:33:56,1
7027,15:34:07,1
7027,15:34:18,1
7027,15:34:29,1
7027,15:34:35,1
7027,15:34:36,1
7027,15:34:40,1
7027,15:34:43,1
7027,15:34:45,1
7027,15:34:49,2
7027,15:34:56,3
7027,15:34:59,1
7027,15:35:02,1
7027,15:35:11,1
7027,15:35:21,2
7027,15:35:32,1
7027,15:35:35,1
7027,15:35:46,3
7027,15:35:57,1
7027,15:35:59,1
7027,15:36:01,1
7027,15:36:10,2
7027,15:36:13,2
7027,15:36:18,2
7027,15:36:22,1
7027,15:36:26,2
7027,15:36:28,1
7027,15:36:31,1
7027,15:36:39,3
7027,15:36:50,1
7027,15:36:53,1
7027,15:36:57,1
7027,15:37:03,3
7027,15:37:04,1
7027,15:37:15,2
7027,15:37:21,2
7027,15:37:27,1
7027,15:37:28,1
7027,15:37:38,1
7027,15:37:43,2
7027,15:37:45,2
7027,15:37:54,2
7027,15:38:05,1
7027,15:38:15,1
7027,15:38:21,2
7027,15:38:26,1
7027,15:38:28,1
7027,15:38:29,2
7027,15:38:51,1
7027,15:38:54,3
7027,15:39:05,4
7027,15:39:16,2
7027,15:39:17,1
7027,15:39:26,2
7027,15:39:33,2
7027,15:39:44,2
7027,15:39:50,2
7027,15:39:57,1
7027,15:40:01,1
7027,15:40:05,1
7027,15:40:06,1
7027,15:40:14,2
7027,15:40:23,1
7027,15:40:28,1
7027,15:40:30,2
7027,15:40:34,1
7027,15:40:35,1
7027,15:40:43,3
7027,15:40:46,2
7027,15:40:54,1
7027,15:40:56,1
7027,15:41:06,1
7027,15:41:07,1
7027,15:41:10,1
7027,15:41:12,1
7027,15:41:19,3
7027,15:41:21,1
7027,15:41:25,1
7027,15:41:31,2
7027,15:41:33,1
7027,15:41:38,2
7027,15:41:41,2
7027,15:41:49,2
7027,15:42:00,4
7027,15:42:02,1
7027,15:42:11,4
7027,15:42:21,2
7027,15:42:22,1
7027,15:42:23,1
7027,15:42:24,1
7027,15:42:36,1
7027,15:42:47,2
7027,15:42:51,1
7027,15:42:52,1
7027,15:42:55,1
7027,15:42:59,4
7027,15:43:02,1
7027,15:43:04,1
7027,15:43:13,2
7027,15:43:15,1
7027,15:43:17,1
7027,15:43:26,4
7027,15:43:35,3
7027,15:43:40,1
7027,15:43:46,3
7027,15:43:53,1
7027,15:44:04,1
7027,15:44:08,1
7027,15:44:15,1
7027,15:44:18,1
7027,15:44:20,1
7027,15:44:29,3
7027,15:44:31,1
7027,15:44:37,1
7027,15:44:38,1
7027,15:44:43,2
7027,15:44:54,2
7027,15:45:04,2
7027,15:45:15,2
7027,15:45:19,1
7027,15:45:22,1
7027,15:45:23,1
7027,15:45:26,2
7027,15:45:29,1
7027,15:45:37,1
7027,15:45:41,1
7027,15:45:44,1
7027,15:45:50,2
7027,15:45:56,2
7027,15:46:07,2
7027,15:46:16,3
7027,15:46:27,2
7027,15:46:38,2
7027,15:46:43,2
7027,15:46:54,2
7027,15:46:55,1
7027,15:47:05,2
7027,15:47:06,1
7027,15:47:09,1
7027,15:47:17,3
7027,15:47:28,1
7027,15:47:30,2
7027,15:47:37,1
7027,15:47:47,2
7027,15:47:50,1
7027,15:47:56,2
7027,15:48:00,1
7027,15:48:01,1
7027,15:48:03,1
7027,15:48:12,3
7027,15:48:14,1
7027,15:48:25,4
7027,15:48:29,2
7027,15:48:40,1
